779.3316840839727,487.52208981252727
558.6449445772944,556.0110779352896
660.4271908152882,439.009056558904
758.4044932686843,472.3023146741357
508.2294394313721,599.7679314581654
446.39910293165616,516.0591681970116
622.3777529693093,508.44928062781577
664.2321345998862,429.49669709740925
508.2294394313721,427.59422520511026
371.2514631858476,408.56950628212076
342.71438480136334,393.3497311437292
712.7451678535094,472.3023146741357
301.81123911693584,571.2308530736811
661.3784267614378,516.0591681970116
565.3035962003407,475.1560225125841
534.8640459235573,521.7665838739084
672.7932581152315,493.2295054894241
419.76449643947086,533.1814152277021
292.2988796554411,472.3023146741357
560.5474164695934,454.2288316972956
395.98359778573393,587.4018641582222
482.5460688853363,494.1807414355736
703.2328083920147,417.13062979746604
376.9588788627445,424.74051736666183
686.110561361324,451.3751238588472
388.3737102165382,434.2528768281566
724.1599992073031,457.08253953574405
535.815281869707,430.4479330435587
330.3483175014201,361.95894492079645
341.76314885521384,626.4025379503507
385.5200023780897,536.0351230661506
768.8680886763286,502.7418649509189
556.7424726849954,575.9870328044285
396.93483373188343,558.864785773738
357.9341599397549,472.3023146741357
767.916852730179,421.8868095282134
432.1305637394141,466.59489899723883
500.61955186217637,441.8627643973524
707.0377521766127,448.52141602039876
583.3770791771808,456.13130358959455
508.2294394313721,381.93489978993546
617.621573238562,361.00770897464696
772.6730324609266,418.08186574361554
375.0564069704455,455.1800676434451
367.44651940124965,505.59557278936734
542.4739334927533,417.13062979746604
735.5748305610969,377.17872005918804
497.7658440237279,461.8387192664914
329.39708155527063,450.4238879126977
461.61887807004786,529.3764714431043
594.7919105309745,466.59489899723883
305.6161829015337,415.2281579051671
669.9395502767829,448.52141602039876
446.39910293165616,564.5722014506348
508.2294394313721,522.7178198200579
375.0564069704455,470.3998427818367
615.719101346263,431.3991689897082
353.17798020900756,476.10725845873355
385.5200023780897,478.00973035103254
357.9341599397549,472.3023146741357
348.4218004782602,479.9122022433315
431.1793277932646,447.57018007424927
786.9415716531687,557.9135498275884
496.8146080775784,478.960966297182
685.1593254151746,510.3517525201147
354.12921615515705,485.61961792022834
688.9642691997726,458.03377548189354
467.3262937469447,470.3998427818367
707.9889881227621,437.10658466660504
381.71505859349185,471.3510787279862
428.3256199548162,452.3263598049967
379.81258670119286,416.17939385131655
495.8633721314289,430.4479330435587
305.6161829015337,497.98568522017155
748.8921338071896,407.61827033597126
490.15595645453203,507.4980446816663
386.4712383242392,410.4719781744197
540.5714616004543,398.10591087447654
528.2053943005112,416.17939385131655
330.3483175014201,391.4472592514302
473.0337094238416,447.57018007424927
499.66831591602687,438.05782061275454
511.0831472698206,379.081191951487
703.2328083920147,454.2288316972956
806.9175265223075,553.1573700968411
352.22674426285806,493.2295054894241
587.1820229617786,454.2288316972956
719.4038194765558,419.98433763591447
325.59213777067276,634.0124255195466
671.8420221690819,458.985011428043
386.4712383242392,395.2522030360281
612.8653935078146,478.960966297182
500.61955186217637,475.1560225125841
654.7197751383915,526.5227636046558
333.2020253398686,431.3991689897082
487.30224861608366,477.05849440488305
342.71438480136334,599.7679314581654
381.71505859349185,482.7659100817799
652.8173032460925,409.52074222827025
709.891460015061,450.4238879126977
746.0384259687412,473.2535506202851
594.7919105309745,490.3757976509757
420.71573238562036,534.1326511738516
434.98427157786244,447.57018007424927
672.7932581152315,439.9602925050535
405.4959572472288,443.7652362896514
615.719101346263,480.863438189481
582.4258432310312,491.3270335971252
707.9889881227621,373.37377627459017
642.3537078384481,397.15467492832704
358.8853958859044,458.03377548189354
623.3289889154587,406.6670343898218
345.5680926398117,448.52141602039876
680.4031456844273,475.1560225125841
693.72044893052,455.1800676434451
735.5748305610969,465.64366305108933
352.22674426285806,496.08321332787256
484.4485407776352,486.57085386637783
358.8853958859044,468.49737088953776
381.71505859349185,509.40051657396526
491.1071924006815,510.3517525201147
344.6168566936622,542.693774689197
312.27483452458006,549.3524263122432
314.17730641687905,549.3524263122432
314.17730641687905,549.3524263122432
313.22607047072955,550.3036622583927
313.22607047072955,550.3036622583927
313.22607047072955,550.3036622583927
313.22607047072955,550.3036622583927
313.22607047072955,550.3036622583927
313.22607047072955,550.3036622583927
313.22607047072955,550.3036622583927
313.22607047072955,550.3036622583927
313.22607047072955,550.3036622583927
331.2995534475696,514.1566963047126
309.4211266861317,478.960966297182
313.22607047072955,434.2528768281566
740.3310102918442,480.863438189481
530.10786619281,469.44860683568726
674.6957300075305,413.3256860128681
387.4224742703887,409.52074222827025
482.5460688853363,425.69175331281133
423.5694402240687,453.2775957511461
430.2280918471151,390.49602330528074
